,Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
0,1,Harrison Butker(KC),5,6,83.3,49,0,2,2,1,0,2,2,1,18.0,18.0,76.6%
1,2,Randy Bullock(TEN),4,4,100.0,51,0,2,1,0,1,2,2,1,16.0,16.0,10.8%
2,3,Dan Bailey(FA),4,6,66.7,51,0,0,2,0,2,0,0,1,16.0,16.0,0.0%
3,4,Patrick Murray(FA),4,5,80.0,41,0,2,1,1,0,1,1,1,14.0,14.0,1.0%
4,5,Stephen Gostkowski(FA),3,3,100.0,40,0,1,1,1,0,4,4,1,14.0,14.0,0.1%
5,6,Wil Lutz(NO),3,3,100.0,45,0,1,0,2,0,2,2,1,13.0,13.0,3.3%
6,7,Adam Vinatieri(FA),3,5,60.0,48,0,0,2,1,0,1,1,1,11.0,11.0,0.2%
7,8,Ryan Succop(TB),3,4,75.0,37,0,2,1,0,0,2,2,1,11.0,11.0,57.4%
8,9,Stephen Hauschka(FA),3,4,75.0,41,0,1,1,1,0,1,1,1,11.0,11.0,0.0%
9,10,Kai Forbath(LAR),3,3,100.0,49,0,2,0,1,0,1,1,1,11.0,11.0,3.0%
10,11,Justin Tucker(BAL),3,3,100.0,39,0,0,3,0,0,2,2,1,11.0,11.0,98.0%
11,12,Graham Gano(NYG),3,3,100.0,30,0,2,1,0,0,1,2,1,10.0,10.0,31.4%
12,13,Chris Boswell(PIT),2,2,100.0,36,0,0,2,0,0,4,4,1,10.0,10.0,51.0%
13,14,Dustin Hopkins(LAC),2,2,100.0,29,0,2,0,0,0,3,3,1,9.0,9.0,14.5%
14,15,Matt Bryant(FA),2,2,100.0,48,0,0,1,1,0,1,1,1,8.0,8.0,1.1%
15,16,Jake Elliott(PHI),2,3,66.7,48,0,0,1,1,0,1,1,1,8.0,8.0,22.5%
16,17,Cody Parkey(FA),2,3,66.7,44,0,1,0,1,0,1,1,1,8.0,8.0,0.4%
17,18,Robbie Gould(SF),1,1,100.0,27,0,1,0,0,0,5,6,1,8.0,8.0,22.5%
18,19,Josh Lambo(FA),1,1,100.0,45,0,0,0,1,0,2,3,1,6.0,6.0,3.2%
19,20,Phil Dawson(FA),1,1,100.0,21,0,1,0,0,0,2,3,1,5.0,5.0,0.1%
20,21,Matt Prater(ARI),1,2,50.0,23,0,1,0,0,0,2,2,1,5.0,5.0,52.8%
21,22,Zane Gonzalez(CAR),1,1,100.0,48,0,0,0,1,0,0,0,1,4.0,4.0,2.6%
22,23,Giorgio Tavecchio(TEN),1,2,50.0,25,0,1,0,0,0,1,1,1,4.0,4.0,1.0%
23,24,Brandon McManus(DEN),1,1,100.0,31,0,0,1,0,0,0,0,1,3.0,3.0,44.3%
24,25,Blair Walsh(FA),0,0,0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.1%
25,26,Sam Ficken(TEN),0,1,0.0,0,0,0,0,0,0,3,4,1,3.0,3.0,0.1%
26,27,Nick Rose(FA),0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.0%
27,28,Mike Nugent(FA),0,0,0,0,0,0,0,0,0,2,3,1,2.0,2.0,1.0%
28,29,Chandler Catanzaro(FA),0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0%
29,30,Younghoe Koo(ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9%
30,31,Daniel Carlson(LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3%
31,32,Jason Sanders(MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6%
32,33,Eddy Pineiro(NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%
33,34,Chris Blewitt(CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
34,35,Greg Joseph(MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.1%
35,36,Brian Johnson(WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%
36,37,Chris Naggar(DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
37,38,Ryan Santoso(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%
38,39,Matt Gay(LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8%
