player,position,team,games,snaps,snaps_per_game,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year
Duke Johnson Jr.,RB,MIA,1,23,23,35,57,0,57,57,3.9,17.0,16,2013
Mike Davis,RB,ATL,1,26,26,57,27,4,31,31,3.5,13.5,16,2013
Tyler Kroft,TE,NYJ,1,50,50,86,0,10,6,10,2.9,5.8,16,2013
MyCole Pruitt,TE,TEN,1,27,27,44,0,0,0,0,0.0,0.0,16,2013
Blake Bell,TE,KC,1,25,25,36,0,4,4,4,1.1,4.4,16,2013
Tyler Lockett,WR,SEA,1,48,48,86,0,13,6,13,3.0,6.3,16,2013
Ty Montgomery,RB,NO,1,24,24,46,0,0,0,0,0.0,0.0,16,2013
Phillip Dorsett II,WR,HOU,1,23,23,34,0,26,13,26,5.5,23.9,16,2013
Stefon Diggs,WR,BUF,1,65,65,82,0,20,11,20,14.5,22.3,16,2013
Jake Kumerow,WR,BUF,1,16,16,20,0,19,6,19,1.3,8.1,16,2013
C.J. Uzomah,TE,CIN,1,49,49,64,0,14,10,14,3.6,7.3,16,2013
DeAndre Carter,WR,WAS,1,13,13,22,8,15,15,23,2.0,15.4,16,2013
James O'Shaughnessy,TE,JAC,1,42,42,58,0,10,10,10,4.9,11.7,16,2013
Chris Conley,WR,HOU,1,50,50,74,0,6,6,6,12.0,24.0,16,2013
Geoff Swaim,TE,TEN,1,39,39,63,0,8,8,8,1.0,2.6,16,2013
Michael Burton,RB,KC,1,13,13,19,8,0,8,8,0.2,1.5,16,2013
Damiere Byrd,WR,CHI,1,62,62,84,0,5,2,5,3.1,5.0,16,2013
Eric Tomlinson,TE,BAL,1,12,12,20,0,0,0,0,0.0,0.0,16,2013
Adam Humphries,WR,WAS,1,40,40,67,0,15,5,15,0.4,1.0,16,2013
Laquon Treadwell,WR,JAC,1,64,64,88,0,8,6,8,5.4,8.4,16,2013
Ezekiel Elliott,RB,DAL,1,42,42,58,21,2,24,24,16.2,38.6,16,2013
Carson Wentz,QB,IND,1,70,70,100,3,0,43,43,17.4,24.9,16,2013
Tyler Boyd,WR,CIN,1,69,69,91,0,7,4,7,14.5,21.0,16,2013
Devontae Booker,RB,NYG,1,41,41,54,15,10,24,24,4.6,11.2,16,2013
Pharoh Cooper,WR,NYG,1,36,36,47,0,3,0,3,0.0,0.0,16,2013
Hunter Henry,TE,NE,1,55,55,86,0,11,2,11,0.9,1.6,16,2013
Austin Hooper,TE,CLE,1,37,37,54,0,14,8,14,2.6,7.0,16,2013
Jordan Howard,RB,PHI,1,22,22,35,41,18,50,59,5.6,25.5,16,2013
Rashard Higgins,WR,CLE,1,44,44,65,0,14,11,14,5.8,13.2,16,2013
Dak Prescott,QB,DAL,1,61,61,84,7,0,70,70,31.3,51.3,16,2013
Jonathan Williams,RB,WAS,1,24,24,40,13,8,17,21,1.1,4.6,16,2013
Tyler Higbee,TE,LAR,1,64,64,91,0,9,8,9,4.1,6.4,16,2013
Jacoby Brissett,QB,MIA,1,4,4,6,0,0,0,0,0.0,0.0,16,2013
Nick Vannett,TE,NO,1,41,41,79,0,2,0,2,0.0,0.0,16,2013
Chris Moore,WR,HOU,1,31,31,46,0,13,13,13,4.0,12.9,16,2013
Demarcus Robinson,WR,KC,1,46,46,67,0,4,4,4,1.5,3.3,16,2013
Robby Anderson,WR,CAR,1,67,67,96,0,15,7,15,5.8,8.7,16,2013
Alex Erickson,WR,CAR,1,3,3,4,0,33,0,33,0.0,0.0,16,2013
Stephen Anderson,TE,LAC,1,22,22,35,0,9,9,9,3.4,15.5,16,2013
Andy Janovich,RB,CLE,1,6,6,9,0,33,33,33,0.6,10.0,16,2013
Tyreek Hill,WR,KC,1,29,29,42,0,7,7,7,1.9,6.6,16,2013
Peyton Barber,RB,LV,1,12,12,17,42,8,50,50,8.2,68.3,16,2013
J.P. Holtz,TE,CHI,1,13,13,18,0,0,0,0,0.0,0.0,16,2013
Chester Rogers,WR,TEN,1,31,31,50,0,3,3,3,0.3,1.0,16,2013
Kalif Raymond,WR,DET,1,46,46,69,2,11,9,13,1.7,3.7,16,2013
Marvin Hall,WR,ATL,1,5,5,11,0,20,20,20,1.0,20.0,16,2013
Jaydon Mickens,WR,JAC,1,1,1,1,0,0,0,0,0.0,0.0,16,2013
Jalen Richard,RB,LV,1,10,10,14,10,10,20,20,0.9,9.0,16,2013
C.J. Ham,RB,MIN,1,20,20,32,0,10,10,10,1.3,6.5,16,2013
Tommylee Lewis,WR,MIA,1,3,3,5,0,67,33,67,0.7,23.3,16,2013
Elijhaa Penny,RB,NYG,1,13,13,17,8,31,38,38,2.0,15.4,16,2013
O.J. Howard,TE,TB,1,24,24,35,0,0,0,0,0.0,0.0,16,2013
David Njoku,TE,CLE,1,39,39,57,0,5,0,5,0.0,0.0,16,2013
D'Onta Foreman,RB,TEN,1,21,21,34,43,0,43,43,7.7,36.7,16,2013
Evan Engram,TE,NYG,1,59,59,78,0,8,7,8,7.7,13.1,16,2013
Patrick Mahomes II,QB,KC,1,63,63,91,0,0,48,48,22.3,35.4,16,2013
Joe Mixon,RB,CIN,1,62,62,82,29,10,39,39,25.5,41.1,16,2013
Alvin Kamara,RB,NO,1,31,31,60,42,13,48,55,5.9,19.0,16,2013
Samaje Perine,RB,CIN,1,11,11,14,0,18,18,18,0.6,5.5,16,2013
Jamaal Williams,RB,DET,1,28,28,42,68,0,68,68,7.7,27.5,16,2013
Zay Jones,WR,LV,1,52,52,75,0,15,12,15,5.0,9.6,16,2013
Cooper Kupp,WR,LAR,1,68,68,97,1,19,16,21,11.3,16.6,16,2013
Dede Westbrook,WR,MIN,1,27,27,43,0,0,0,0,0.0,0.0,16,2013
Josh Reynolds,WR,DET,1,53,53,79,0,13,4,13,3.6,6.8,16,2013
Jeremy McNichols,RB,TEN,1,26,26,42,27,4,27,31,3.1,11.9,16,2013
Corey Clement,RB,DAL,1,7,7,10,57,0,57,57,1.8,25.7,16,2013
Gerald Everett,TE,SEA,1,47,47,84,0,11,9,11,12.8,27.2,16,2013
Jonnu Smith,TE,NE,1,21,21,33,0,0,0,0,0.0,0.0,16,2013
Jeremy Sprinkle,TE,DAL,1,17,17,23,0,0,0,0,0.0,0.0,16,2013
Cooper Rush,QB,DAL,1,12,12,16,17,0,42,42,6.8,56.7,16,2013
Kenny Golladay,WR,NYG,1,61,61,80,0,13,5,13,2.2,3.6,16,2013
Mack Hollins,WR,MIA,1,11,11,17,0,18,9,18,4.0,36.4,16,2013
George Kittle,TE,SF,1,59,59,100,0,5,3,5,2.1,3.6,16,2013
Trent Taylor,WR,CIN,1,1,1,1,0,0,0,0,0.0,0.0,16,2013
Jacob Hollister,TE,JAC,1,36,36,49,0,6,6,6,2.0,5.6,16,2013
Tim Patrick,WR,DEN,1,36,36,86,0,11,6,11,1.8,5.0,16,2013
Mo Alie-Cox,TE,IND,1,63,63,90,0,6,3,6,4.2,6.7,16,2013
Isaiah McKenzie,WR,BUF,1,67,67,85,1,18,18,19,18.4,27.5,16,2013
Aaron Jones,RB,GB,1,33,33,56,36,18,52,55,8.7,26.4,16,2013
Ricky Seals-Jones,TE,WAS,1,27,27,45,0,4,4,4,-0.4,-1.5,16,2013
Anthony Firkser,TE,TEN,1,16,16,26,0,6,6,6,1.3,8.1,16,2013
Keelan Cole Sr.,WR,NYJ,1,43,43,74,0,5,5,5,2.5,5.8,16,2013
Dare Ogunbowale,RB,JAC,1,60,60,82,28,7,32,35,13.2,22.0,16,2013
Marcus Kemp,WR,KC,1,11,11,16,0,0,0,0,0.0,0.0,16,2013
Pharaoh Brown,TE,HOU,1,46,46,68,0,7,4,7,1.0,2.2,16,2013
Kendrick Bourne,WR,NE,1,30,30,47,0,13,7,13,3.3,11.0,16,2013
Cyril Grayson Jr.,WR,TB,1,53,53,77,2,6,8,8,9.5,17.9,16,2013
Mason Rudolph,QB,PIT,1,10,10,14,10,0,90,90,3.1,31.0,16,2013
Sam Darnold,QB,CAR,1,44,44,63,2,0,75,75,8.7,19.8,16,2013
Baker Mayfield,QB,CLE,1,68,68,100,3,0,56,56,14.0,20.6,16,2013
Saquon Barkley,RB,NYG,1,26,26,34,58,4,62,62,2.8,10.8,16,2013
Ronald Jones II,RB,TB,1,35,35,51,57,9,63,66,14.1,40.3,16,2013
Royce Freeman,RB,HOU,1,24,24,35,50,0,50,50,3.4,14.2,16,2013
Nick Chubb,RB,CLE,1,41,41,60,41,10,49,51,24.4,59.5,16,2013
Myles Gaskin,RB,MIA,1,20,20,31,15,15,20,30,1.6,8.0,16,2013
Courtland Sutton,WR,DEN,1,33,33,79,0,15,12,15,3.3,10.0,16,2013
James Washington,WR,PIT,1,22,22,31,0,9,0,9,0.0,0.0,16,2013
Michael Gallup,WR,DAL,1,48,48,66,0,10,4,10,5.3,11.0,16,2013
Cedrick Wilson Jr.,WR,DAL,1,26,26,36,0,12,8,12,1.0,3.8,16,2013
DJ Moore,WR,CAR,1,60,60,86,0,20,8,20,5.5,9.2,16,2013
Christian Kirk,WR,ARI,1,55,55,85,0,16,13,16,4.8,8.7,16,2013
Mark Andrews,TE,BAL,1,47,47,80,0,21,17,21,18.5,39.4,16,2013
Dallas Goedert,TE,PHI,1,53,53,84,0,8,4,8,2.8,5.3,16,2013
Jaylen Samuels,RB,HOU,1,1,1,1,0,0,0,0,0.0,0.0,16,2013
Mike Gesicki,TE,MIA,1,49,49,75,0,8,6,8,2.2,4.5,16,2013
Hayden Hurst,TE,ATL,1,22,22,48,0,9,9,9,8.1,36.8,16,2013
Braxton Berrios,WR,NYJ,1,48,48,83,2,13,13,15,10.0,20.8,16,2013
Nyheim Hines,RB,IND,1,18,18,26,17,6,22,22,1.8,10.0,16,2013
Josh Allen,QB,BUF,1,79,79,100,15,0,75,75,31.0,39.2,16,2013
Justin Jackson,RB,LAC,1,45,45,73,24,20,42,44,26.2,58.2,16,2013
Allen Lazard,WR,GB,1,51,51,86,2,10,6,12,11.8,23.1,16,2013
Equanimeous St. Brown,WR,GB,1,48,48,81,2,0,2,2,-1.0,-2.1,16,2013
Rashaad Penny,RB,SEA,1,30,30,54,57,3,57,60,19.5,65.0,16,2013
Sony Michel,RB,LAR,1,63,63,90,43,6,44,49,19.5,31.0,16,2013
Dalton Schultz,TE,DAL,1,55,55,75,0,16,15,16,14.2,25.8,16,2013
Godwin Igwebuike,RB,DET,1,10,10,15,0,0,0,0,0.0,0.0,16,2013
Ian Thomas,TE,CAR,1,24,24,34,0,4,4,4,0.4,1.7,16,2013
Jordan Akins,TE,HOU,1,1,1,1,0,100,0,100,0.0,0.0,16,2013
Ethan Wolf,TE,NO,1,12,12,23,0,17,17,17,0.8,6.7,16,2013
Chase Edmonds,RB,ARI,1,60,60,92,27,15,40,42,18.7,31.2,16,2013
Phillip Lindsay,RB,MIA,1,19,19,29,68,0,68,68,3.6,18.9,16,2013
Durham Smythe,TE,MIA,1,51,51,78,0,6,6,6,3.1,6.1,16,2013
Darrel Williams,RB,KC,1,29,29,42,38,10,48,48,8.5,29.3,16,2013
Noah Fant,TE,DEN,1,38,38,90,0,11,8,11,3.0,7.9,16,2013
Ray-Ray McCloud,WR,PIT,1,45,45,63,0,18,9,18,2.5,5.6,16,2013
Tyler Conklin,TE,MIN,1,61,61,97,0,8,7,8,4.4,7.2,16,2013
Russell Gage,WR,ATL,1,40,40,87,0,13,10,13,1.9,4.8,16,2013
Boston Scott,RB,PHI,1,20,20,32,60,0,60,60,10.1,50.5,16,2013
Byron Pringle,WR,KC,1,55,55,80,0,13,11,13,19.5,35.5,16,2013
Brandon Powell,WR,LAR,1,1,1,1,0,0,0,0,6.0,600.0,16,2013
Tim Boyle,QB,DET,1,67,67,100,0,0,51,51,10.5,15.7,16,2013
Kevin Rader,TE,PIT,1,17,17,24,0,12,6,12,0.7,4.1,16,2013
Christian Blake,WR,ATL,1,12,12,26,0,8,8,8,0.5,4.2,16,2013
Reggie Bonnafon,RB,CAR,1,14,14,20,7,14,21,21,1.6,11.4,16,2013
Kyle Allen,QB,WAS,1,17,17,28,0,0,59,59,6.7,39.4,16,2013
Trent Sherfield,WR,SF,1,12,12,20,0,0,0,0,0.0,0.0,16,2013
Cam Sims,WR,WAS,1,37,37,62,0,8,0,8,0.0,0.0,16,2013
Jeff Wilson Jr.,RB,SF,1,44,44,75,32,7,39,39,11.7,26.6,16,2013
Dontrell Hilliard,RB,TEN,1,13,13,21,38,15,54,54,1.4,10.8,16,2013
KhaDarel Hodge,WR,DET,1,8,8,12,0,13,13,13,2.1,26.3,16,2013
Malik Turner,WR,DAL,1,13,13,18,0,23,23,23,14.2,109.2,16,2013
A.J. Brown,WR,TEN,1,46,46,74,0,35,26,37,20.5,44.6,16,2013
D.K. Metcalf,WR,SEA,1,49,49,88,0,10,4,10,10.1,20.6,16,2013
N'Keal Harry,WR,NE,1,61,61,95,0,10,3,10,1.5,2.5,16,2013
Drew Lock,QB,DEN,1,42,42,100,5,0,57,57,7.1,16.9,16,2013
Marquise Brown,WR,BAL,1,54,54,92,0,17,9,17,4.4,8.1,16,2013
Damien Harris,RB,NE,1,31,31,48,58,0,58,58,28.3,91.3,16,2013
J.J. Arcega-Whiteside,WR,PHI,1,13,13,21,0,0,0,0,0.0,0.0,16,2013
David Montgomery,RB,CHI,1,58,58,78,36,16,48,52,16.6,28.6,16,2013
Deebo Samuel,WR,SF,1,45,45,76,11,24,31,36,19.1,42.4,16,2013
Albert Okwuegbunam,TE,DEN,1,14,14,33,0,14,0,14,0.0,0.0,16,2013
Josh Jacobs,RB,LV,1,48,48,70,56,6,58,63,10.4,21.7,16,2013
Devin Singletary,RB,BUF,1,54,54,68,22,11,31,33,13.8,25.6,16,2013
Miles Sanders,RB,PHI,1,19,19,30,37,16,42,53,4.8,25.3,16,2013
Hunter Renfrow,WR,LV,1,40,40,58,0,8,8,8,10.0,25.0,16,2013
Foster Moreau,TE,LV,1,65,65,94,0,6,6,6,6.7,10.3,16,2013
Terry McLaurin,WR,WAS,1,55,55,92,0,11,5,11,4.0,7.3,16,2013
Drew Sample,TE,CIN,1,32,32,42,0,6,6,6,0.9,2.8,16,2013
David Sills V,WR,NYG,1,15,15,20,0,7,7,7,0.5,3.3,16,2013
Trevon Wesco,TE,NYJ,1,22,22,38,0,0,0,0,0.0,0.0,16,2013
Mecole Hardman,WR,KC,1,30,30,43,0,17,10,17,9.1,30.3,16,2013
Darrell Henderson Jr.,RB,LAR,1,5,5,7,20,0,20,20,1.7,34.0,16,2013
Lil'Jordan Humphrey,WR,NO,1,28,28,54,0,18,11,18,7.0,25.0,16,2013
Tyree Jackson,TE,PHI,1,14,14,22,0,7,0,7,0.0,0.0,16,2013
Jakobi Meyers,WR,NE,1,48,48,75,0,17,13,17,5.9,12.3,16,2013
Kyler Murray,QB,ARI,1,65,65,100,6,0,72,72,21.9,33.7,16,2013
Antoine Wesley,WR,ARI,1,50,50,77,0,8,4,8,8.9,17.8,16,2013
Benny Snell Jr.,RB,PIT,1,16,16,22,31,6,38,38,2.6,16.3,16,2013
Diontae Johnson,WR,PIT,1,65,65,90,0,14,9,14,9.1,14.0,16,2013
Travis Homer,RB,SEA,1,4,4,7,0,0,0,0,0.0,0.0,16,2013
Alexander Mattison,RB,MIN,1,47,47,75,28,9,34,36,13.0,27.7,16,2013
Stanley Morgan Jr.,WR,CIN,1,15,15,20,0,0,0,0,0.0,0.0,16,2013
Chase Claypool,WR,PIT,1,59,59,82,0,10,7,10,4.1,6.9,16,2013
Dawson Knox,TE,BUF,1,79,79,100,0,4,3,4,7.1,9.0,16,2013
Tyler Johnson,WR,TB,1,36,36,52,0,0,0,0,0.0,0.0,16,2013
Justin Herbert,QB,LAC,1,62,62,100,6,0,63,63,18.9,30.5,16,2013
Miles Boykin,WR,BAL,1,3,3,5,0,0,0,0,0.0,0.0,16,2013
Ashton Dulin,WR,IND,1,28,28,40,0,7,4,7,2.3,8.2,16,2013
Jakob Johnson,RB,NE,1,16,16,25,0,6,6,6,0.9,5.6,16,2013
Zach Gentry,TE,PIT,1,49,49,68,0,8,8,8,3.1,6.3,16,2013
Juwann Winfree,WR,GB,1,8,8,14,0,13,0,13,0.0,0.0,16,2013
Tony Pollard,RB,DAL,1,25,25,34,32,12,40,44,5.0,20.0,16,2013
Darius Slayton,WR,NYG,1,61,61,80,0,8,2,8,0.7,1.1,16,2013
Scotty Miller,WR,TB,1,3,3,4,0,33,0,33,0.0,0.0,16,2013
Penny Hart,WR,SEA,1,6,6,11,0,0,0,0,0.0,0.0,16,2013
Jeff Smith,WR,NYJ,1,13,13,22,0,8,0,8,0.0,0.0,16,2013
Khari Blasingame,RB,TEN,1,9,9,15,0,11,11,11,-0.1,-1.1,16,2013
Olamide Zaccheaus,WR,ATL,1,40,40,87,0,10,5,10,3.2,8.0,16,2013
Jason Moore Jr.,WR,LAC,1,45,45,73,0,9,7,9,5.6,12.4,16,2013
D.J. Montgomery,WR,NYJ,1,8,8,14,0,0,0,0,0.0,0.0,16,2013
Tom Kennedy,WR,DET,1,21,21,31,0,10,10,10,1.6,7.6,16,2013
Craig Reynolds,RB,DET,1,27,27,40,41,15,52,56,5.1,18.9,16,2013
Gunner Olszewski,WR,NE,1,4,4,6,25,0,25,25,0.9,22.5,16,2013
Chris Myarick,TE,NYG,1,10,10,13,0,20,10,20,0.6,6.0,16,2013
D'Ernest Johnson,RB,CLE,1,26,26,38,15,8,19,23,6.6,25.4,16,2013
Derrick Gore,RB,KC,1,19,19,28,63,16,79,79,10.4,54.7,16,2013
Joe Burrow,QB,CIN,1,76,76,100,3,0,63,63,38.1,50.1,16,2013
Tua Tagovailoa,QB,MIA,1,61,61,94,2,0,44,44,11.0,18.0,16,2013
Jerry Jeudy,WR,DEN,1,31,31,74,0,13,10,13,6.0,19.4,16,2013
CeeDee Lamb,WR,DAL,1,54,54,74,2,9,9,11,6.4,11.9,16,2013
Tee Higgins,WR,CIN,1,64,64,84,0,20,19,20,31.4,49.1,16,2013
Jonathan Taylor,RB,IND,1,55,55,79,49,4,49,53,10.8,19.6,16,2013
Jalen Reagor,WR,PHI,1,32,32,51,0,13,6,13,1.5,4.7,16,2013
DeVonta Smith,WR,PHI,1,54,54,86,0,13,9,13,14.0,25.9,16,2013
Cole Kmet,TE,CHI,1,71,71,96,0,7,6,7,4.9,6.9,16,2013
Justin Jefferson,WR,MIN,1,61,61,97,0,20,13,20,11.6,19.0,16,2013
Jake Fromm,QB,NYG,1,40,40,53,8,0,50,50,1.2,3.0,16,2013
Brandon Aiyuk,WR,SF,1,55,55,93,0,9,7,9,10.0,18.2,16,2013
Zack Moss,RB,BUF,1,26,26,33,12,4,15,15,2.5,9.6,16,2013
Jalen Hurts,QB,PHI,1,56,56,89,4,0,55,55,16.7,29.8,16,2013
Michael Pittman Jr.,WR,IND,1,68,68,97,1,18,13,19,8.5,12.5,16,2013
Donovan Peoples-Jones,WR,CLE,1,59,59,87,0,10,2,10,0.5,0.8,16,2013
Najee Harris,RB,PIT,1,56,56,78,34,13,43,46,11.0,19.6,16,2013
Clyde Edwards-Helaire,RB,KC,1,21,21,30,43,5,48,48,9.1,43.3,16,2013
Denzel Mims,WR,NYJ,1,32,32,55,0,6,0,6,0.0,0.0,16,2013
Ke'Shawn Vaughn,RB,TB,1,24,24,35,29,4,29,33,13.0,54.2,16,2013
AJ Dillon,RB,GB,1,26,26,44,35,12,46,46,5.6,21.5,16,2013
James Proche II,WR,BAL,1,28,28,47,0,29,25,29,7.6,27.1,16,2013
Colby Parkinson,TE,SEA,1,22,22,39,0,5,0,5,0.0,0.0,16,2013
Harrison Bryant,TE,CLE,1,19,19,28,0,5,5,5,6.1,32.1,16,2013
Joshua Kelley,RB,LAC,1,17,17,27,29,6,35,35,2.1,12.4,16,2013
Josiah Deguara,TE,GB,1,33,33,56,0,9,6,9,0.5,1.5,16,2013
Tony Jones Jr.,RB,NO,1,2,2,4,100,0,100,100,0.6,30.0,16,2013
Van Jefferson,WR,LAR,1,67,67,96,0,9,1,9,0.6,0.9,16,2013
Easop Winston Jr.,WR,NO,1,6,6,12,0,0,0,0,0.0,0.0,16,2013
Marquez Callaway,WR,NO,1,41,41,79,0,12,10,12,4.6,11.2,16,2013
Mitchell Wilcox,TE,CIN,1,3,3,4,0,0,0,0,0.0,0.0,16,2013
DeeJay Dallas,RB,SEA,1,22,22,39,18,18,36,36,3.8,17.3,16,2013
Noah Gray,TE,KC,1,50,50,72,0,4,4,4,1.2,2.4,16,2013
Jauan Jennings,WR,SF,1,27,27,46,0,19,7,19,1.9,7.0,16,2013
Antonio Gibson,RB,WAS,1,22,22,37,27,18,36,45,11.8,53.6,16,2013
James Robinson,RB,JAC,1,11,11,15,27,0,27,27,1.0,9.1,16,2013
Stephen Sullivan,TE,CAR,1,17,17,24,0,6,0,6,0.0,0.0,16,2013
K.J. Osborn,WR,MIN,1,50,50,79,0,14,10,14,12.8,25.6,16,2013
Quez Watkins,WR,PHI,1,51,51,81,0,6,6,6,4.3,8.4,16,2013
Sean McKeon,TE,DAL,1,17,17,23,0,0,0,0,0.0,0.0,16,2013
Freddie Swain,WR,SEA,1,29,29,52,0,7,3,7,0.9,3.1,16,2013
Dezmon Patmon,WR,IND,1,5,5,7,0,20,20,20,7.4,148.0,16,2013
Cody White,WR,PIT,1,28,28,39,0,11,11,11,1.6,5.7,16,2013
Nick Westbrook-Ikhine,WR,TEN,1,39,39,63,0,8,5,8,3.8,9.7,16,2013
Giovanni Ricci,TE,CAR,1,6,6,9,0,17,0,17,0.0,0.0,16,2013
Trevor Lawrence,QB,JAC,1,73,73,100,8,0,62,62,12.9,17.7,16,2013
Ja'Marr Chase,WR,CIN,1,69,69,91,0,14,10,14,12.5,18.1,16,2013
Jaylen Waddle,WR,MIA,1,58,58,89,0,21,17,21,15.2,26.2,16,2013
Chuba Hubbard,RB,CAR,1,34,34,49,18,3,18,21,0.9,2.6,16,2013
Rashod Bateman,WR,BAL,1,48,48,81,0,10,8,10,8.6,17.9,16,2013
Amon-Ra St. Brown,WR,DET,1,59,59,88,3,19,19,22,17.0,28.8,16,2013
Tylan Wallace,WR,BAL,1,27,27,46,0,7,4,7,1.8,6.7,16,2013
Darnell Mooney,WR,CHI,1,63,63,85,3,14,11,17,5.9,9.4,16,2013
Reggie Gilliam,RB,BUF,1,9,9,11,0,11,11,11,0.8,8.9,16,2013
Jonathan Ward,RB,ARI,1,9,9,14,11,0,11,11,0.3,3.3,16,2013
Nathan Cottrell,RB,JAC,1,1,1,1,100,0,100,100,0.3,30.0,16,2013
