,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
79,John Brown,WR,BUF,1,72,72,99,0,11,4,11,2.6,3.6
80,Garrett Gilbert,QB,CLE,1,1,1,2,100,0,100,100,-0.1,-10.0
81,Albert Wilson,WR,MIA,1,17,17,24,0,12,6,12,0.5,2.9
82,Willie Snead IV,WR,BAL,1,37,37,61,0,11,8,11,7.3,19.7
83,Allen Hurns,WR,MIA,1,57,57,79,0,14,9,14,6.8,11.9
84,Keith Smith,RB,ATL,1,13,13,19,0,0,0,0,0.0,0.0
85,Cameron Brate,TE,TB,1,24,24,30,0,17,17,17,9.0,37.5
86,Josh Hill,TE,NO,1,62,62,86,0,5,3,5,6.4,10.3
87,Darren Fells,TE,HOU,1,42,42,55,0,10,5,10,0.2,0.5
88,Diontae Spencer,WR,DEN,1,2,2,3,0,0,0,0,0.0,0.0
89,Seth Roberts,WR,BAL,1,27,27,44,0,15,4,15,0.8,3.0
90,Jameis Winston,QB,TB,1,72,72,91,8,0,71,71,37.7,52.4
91,Amari Cooper,WR,DAL,1,57,57,78,0,14,11,14,14.3,25.1
92,DeVante Parker,WR,MIA,1,18,18,25,0,11,11,11,2.8,15.6
93,Melvin Gordon III,RB,LAC,1,29,29,48,41,17,59,59,14.4,49.7
94,Todd Gurley II,RB,LAR,1,54,54,79,43,7,50,50,17.3,32.0
95,Maxx Williams,TE,ARI,1,31,31,53,0,3,0,3,0.0,0.0
96,Ameer Abdullah,RB,MIN,1,6,6,8,0,17,17,17,0.2,3.3
97,Tevin Coleman,RB,SF,1,10,10,15,30,0,30,30,0.6,6.0
98,Duke Johnson Jr.,RB,HOU,1,39,39,51,3,21,18,23,4.5,11.5
99,Jay Ajayi,RB,PHI,1,5,5,6,40,20,40,60,0.5,10.0
100,David Johnson,RB,ARI,1,21,21,36,14,10,24,24,11.3,53.8
101,Malcolm Brown,RB,LAR,1,14,14,21,36,0,36,36,8.1,57.9
102,Clive Walford,TE,MIA,1,33,33,46,0,0,0,0,0.4,1.2
103,Nick O'Leary,TE,JAC,1,45,45,68,0,11,9,11,9.0,20.0
104,Jesse James,TE,DET,1,38,38,54,0,5,3,5,2.3,6.1
105,Tyler Kroft,TE,BUF,1,19,19,26,0,5,0,5,0.0,0.0
106,Nick Boyle,TE,BAL,1,54,54,89,0,6,4,6,7.0,13.0
107,MyCole Pruitt,TE,TEN,1,33,33,54,0,3,3,3,4.2,12.7
108,Blake Bell,TE,KC,1,15,15,19,0,0,0,0,0.0,0.0
109,Justin Hardy,WR,ATL,1,12,12,17,0,8,8,8,1.9,15.8
110,Tyler Lockett,WR,SEA,1,59,59,89,0,10,7,10,4.3,7.3
111,Breshad Perriman,WR,TB,1,65,65,82,0,8,5,8,13.0,20.0
112,Jamison Crowder,WR,NYJ,1,56,56,79,0,13,5,13,2.9,5.2
113,Ty Montgomery,RB,NYJ,1,23,23,32,39,13,52,52,6.1,26.5
114,Phillip Dorsett II,WR,NE,1,32,32,48,0,6,0,6,0.0,0.0
115,Stefon Diggs,WR,MIN,1,53,53,74,0,17,11,17,9.2,17.4
116,Chris Manhertz,TE,CAR,1,17,17,24,0,6,6,6,1.1,6.5
117,Jake Kumerow,WR,GB,1,7,7,11,0,0,0,0,0.0,0.0
118,C.J. Uzomah,TE,CIN,1,45,45,62,0,4,2,4,0.4,0.9
119,Darren Waller,TE,OAK,1,60,60,97,0,10,10,10,5.2,8.7
120,Chris Conley,WR,JAC,1,57,57,86,0,5,2,5,0.7,1.2
121,Michael Burton,RB,WAS,1,9,9,14,0,0,0,0,0.0,0.0
122,Damiere Byrd,WR,ARI,1,25,25,43,0,4,4,4,1.0,4.0
123,Matt LaCosse,TE,NE,1,53,53,80,0,8,4,8,1.4,2.6
124,Tyrell Williams,WR,OAK,1,51,51,82,0,8,6,8,3.5,6.9
125,Raheem Mostert,RB,SF,1,38,38,58,26,5,32,32,22.9,60.3
126,DeAndrew White,WR,CAR,1,4,4,6,0,0,0,0,0.0,0.0
127,Daniel Brown,TE,NYJ,1,62,62,87,0,3,2,3,0.7,1.1
128,Ross Travis,TE,IND,1,5,5,8,0,20,20,20,0.1,2.0
129,Laquon Treadwell,WR,MIN,1,17,17,24,0,12,12,12,4.2,24.7
130,Ezekiel Elliott,RB,DAL,1,72,72,99,26,7,29,33,21.3,29.6
131,Jared Goff,QB,LAR,1,68,68,100,3,0,49,49,18.1,26.6
132,Derrick Henry,RB,TEN,1,37,37,61,49,3,51,51,22.9,61.9
133,Carson Wentz,QB,PHI,1,88,88,100,6,0,63,63,19.9,22.6
134,Michael Thomas,WR,NO,1,70,70,97,0,21,16,21,19.4,27.7
135,Tyler Boyd,WR,CIN,1,55,55,75,2,11,11,13,8.2,14.9
136,Devontae Booker,RB,DEN,1,2,2,3,0,100,100,100,2.4,120.0
137,Pharoh Cooper,WR,ARI,1,16,16,28,0,6,6,6,0.5,3.1
138,Hunter Henry,TE,LAC,1,36,36,60,0,11,6,11,9.9,27.5
139,Sterling Shepard,WR,NYG,1,48,48,92,2,15,10,17,3.6,7.5
140,Austin Hooper,TE,ATL,1,44,44,64,0,14,5,14,3.2,7.3
141,Tajae Sharpe,WR,TEN,1,29,29,48,0,14,14,14,2.5,8.6
142,Dak Prescott,QB,DAL,1,73,73,100,4,0,71,71,17.5,24.0
143,C.J. Prosise,RB,SEA,1,10,10,15,10,0,10,10,0.2,2.0
144,Tyler Higbee,TE,LAR,1,66,66,97,0,17,11,17,11.6,17.6
145,Kenyan Drake,RB,ARI,1,38,38,66,29,8,37,37,6.7,17.6
146,Jacoby Brissett,QB,IND,1,63,63,100,6,0,63,63,22.6,35.9
147,Nick Vannett,TE,PIT,1,37,37,63,0,0,0,0,0.0,0.0
148,Demarcus Robinson,WR,KC,1,61,61,78,0,3,2,3,1.2,2.0
149,Wendell Smallwood,RB,WAS,1,2,2,3,100,0,100,100,0.4,20.0
150,Robby Anderson,WR,NYJ,1,66,66,93,2,17,12,18,18.1,27.4
151,Cody Core,WR,NYG,1,1,1,2,0,0,0,0,0.0,0.0
152,Alex Erickson,WR,CIN,1,59,59,81,0,12,10,14,5.5,9.3
153,Derek Watt,RB,LAC,1,17,17,28,12,0,12,12,6.4,37.6
154,Tyreek Hill,WR,KC,1,70,70,90,3,11,11,14,7.0,10.0
155,Johnny Holton,WR,PIT,1,17,17,29,0,0,0,0,0.0,0.0
156,DeAndre Washington,RB,OAK,1,39,39,63,36,18,51,54,15.6,40.0
157,Marcus Johnson,WR,IND,1,56,56,89,0,13,5,13,16.5,29.5
158,Geronimo Allison,WR,GB,1,34,34,56,0,3,3,3,1.1,3.2
159,Danny Vitale,RB,GB,1,12,12,20,0,8,0,8,0.0,0.0
160,Peyton Barber,RB,TB,1,30,30,38,37,7,43,43,5.3,17.7
161,J.P. Holtz,TE,CHI,1,37,37,53,0,8,8,8,5.6,15.1
162,Tevin Jones,WR,PIT,1,19,19,32,0,0,0,0,0.0,0.0
163,Kalif Raymond,WR,TEN,1,12,12,20,0,17,8,17,1.1,9.2
164,Jalen Richard,RB,OAK,1,24,24,39,29,13,38,42,4.6,19.2
165,C.J. Ham,RB,MIN,1,30,30,42,3,3,7,7,2.5,8.3
166,J.D. McKissic,RB,DET,1,16,16,23,6,25,31,31,1.8,11.3
167,Joshua Perkins,TE,PHI,1,29,29,33,0,17,17,17,3.7,12.8
168,Elijhaa Penny,RB,NYG,1,4,4,8,0,0,0,0,0.0,0.0
169,Dalvin Cook,RB,MIN,1,33,33,46,55,6,61,61,13.5,40.9
170,Mike Williams,WR,LAC,1,43,43,72,0,7,5,7,12.3,28.6
171,Leonard Fournette,RB,JAC,1,51,51,77,29,12,35,41,6.3,12.4
172,O.J. Howard,TE,TB,1,68,68,86,0,7,6,7,7.3,10.7
173,Mitchell Trubisky,QB,CHI,1,70,70,100,14,0,59,59,33.1,47.3
174,Corey Davis,WR,TEN,1,46,46,75,0,9,4,9,3.4,7.4
175,John Ross,WR,CIN,1,36,36,49,0,8,6,8,2.8,7.8
176,Christian McCaffrey,RB,CAR,1,70,70,99,16,17,31,33,13.5,19.3
177,Deshaun Watson,QB,HOU,1,76,76,100,8,0,74,74,30.1,39.6
178,David Njoku,TE,CLE,1,20,20,37,0,15,5,15,0.4,2.0
179,Chris Godwin,WR,TB,1,74,74,94,0,12,9,12,9.1,12.3
180,Patrick Mahomes II,QB,KC,1,77,77,99,8,0,60,60,14.9,19.4
181,Joe Mixon,RB,CIN,1,43,43,59,53,9,60,63,24.6,57.2
182,Alvin Kamara,RB,NO,1,55,55,76,24,11,31,35,2.3,4.2
183,Jamaal Williams,RB,GB,1,25,25,41,28,4,28,32,2.4,9.6
184,Kareem Hunt,RB,CLE,1,34,34,63,26,6,32,32,12.8,37.6
185,Zay Jones,WR,OAK,1,52,52,84,0,6,2,6,0.5,1.0
186,Isaiah Ford,WR,MIA,1,55,55,76,0,16,11,16,9.2,16.7
187,Cooper Kupp,WR,LAR,1,19,19,28,0,21,26,26,10.5,55.3
188,Curtis Samuel,WR,CAR,1,65,65,92,5,6,8,11,4.2,6.5
189,Dede Westbrook,WR,JAC,1,44,44,67,0,16,14,16,2.5,5.7
190,Josh Reynolds,WR,LAR,1,45,45,66,7,0,7,7,2.9,6.4
191,Marlon Mack,RB,IND,1,26,26,41,50,0,50,50,9.8,37.7
192,Brian Hill,RB,ATL,1,14,14,20,64,0,64,64,12.2,87.1
193,Tarik Cohen,RB,CHI,1,33,33,47,9,18,27,27,3.1,9.4
194,Jonnu Smith,TE,TEN,1,48,48,79,0,8,6,8,8.9,18.5
195,Jeremy Sprinkle,TE,WAS,1,47,47,75,0,0,0,0,0.0,0.0
196,Austin Ekeler,RB,LAC,1,29,29,48,28,17,41,45,27.3,94.1
197,Kenny Golladay,WR,DET,1,67,67,94,0,12,9,12,11.8,17.6
198,Mack Hollins,WR,MIA,1,10,10,14,0,10,0,10,0.0,0.0
199,Krishawn Hogan,WR,NO,1,5,5,7,0,0,0,0,0.0,0.0
200,George Kittle,TE,SF,1,59,59,89,0,14,10,14,12.7,21.5
201,Robert Tonyan,TE,GB,1,19,19,31,0,5,5,5,7.2,37.9
202,Jacob Hollister,TE,SEA,1,52,52,79,0,12,8,12,3.4,6.5
203,Cody Hollister,WR,TEN,1,1,1,2,0,0,0,0,0.0,0.0
204,Cethan Carter,TE,CIN,1,8,8,11,0,0,0,0,0.0,0.0
205,Tim Patrick,WR,DEN,1,37,37,63,0,8,5,8,5.0,13.5
206,Mo Alie-Cox,TE,IND,1,16,16,25,0,6,6,6,0.8,5.0
207,Darrell Daniels,TE,ARI,1,2,2,3,0,0,0,0,0.0,0.0
208,Isaiah McKenzie,WR,BUF,1,53,53,73,0,9,6,9,2.5,4.7
209,Blake Jarwin,TE,DAL,1,22,22,30,0,32,27,32,5.0,22.7
210,Aaron Jones,RB,GB,1,35,35,57,46,20,63,66,25.2,72.0
211,Alex Armah Jr.,RB,CAR,1,5,5,7,0,0,0,0,0.0,0.0
212,Chad Williams,WR,IND,1,6,6,10,0,17,0,17,0.0,0.0
213,Ricky Seals-Jones,TE,CLE,1,12,12,22,0,8,8,8,2.2,18.3
214,Johnny Mundt,TE,LAR,1,49,49,72,0,0,0,0,0.0,0.0
215,Chris Carson,RB,SEA,1,55,55,83,27,7,33,35,9.1,16.5
216,David Moore,WR,SEA,1,14,14,21,0,14,7,14,1.5,10.7
217,Anthony Firkser,TE,TEN,1,12,12,20,0,8,8,8,3.9,32.5
218,Keelan Cole Sr.,WR,JAC,1,34,34,52,0,9,3,9,1.2,3.5
219,Dare Ogunbowale,RB,TB,1,23,23,29,0,22,22,22,2.8,12.2
220,Andre Patton,WR,LAC,1,33,33,55,0,0,0,0,0.0,0.0
221,Zach Pascal,WR,IND,1,63,63,100,0,14,8,14,15.4,24.4
222,Matt Breida,RB,SF,1,12,12,18,50,8,58,58,5.8,48.3
223,Kendrick Bourne,WR,SF,1,37,37,56,0,11,8,11,13.8,37.3
224,Tyrone Swoopes,TE,SEA,1,10,10,15,0,0,0,0,0.0,0.0
225,Taysom Hill,QB,NO,1,28,28,39,18,4,25,25,2.5,8.9
226,Greg Ward,WR,PHI,1,76,76,86,0,12,5,12,3.4,4.5
227,Patrick Ricard,RB,BAL,1,20,20,33,0,0,0,0,0.0,0.0
228,Trey Edmunds,RB,PIT,1,3,3,5,0,33,33,33,0.7,23.3
229,Brandon Zylstra,WR,CAR,1,2,2,3,0,100,50,100,0.7,35.0
230,Lamar Jackson,QB,BAL,1,60,60,98,18,0,60,60,20.8,34.7
231,Sam Darnold,QB,NYJ,1,71,71,100,4,0,55,55,18.1,25.5
232,Baker Mayfield,QB,CLE,1,53,53,98,4,0,49,49,13.0,24.5
233,Saquon Barkley,RB,NYG,1,49,49,94,35,8,41,43,6.7,13.7
234,Derrius Guice,RB,WAS,1,9,9,14,56,0,56,56,4.2,46.7
235,Ronald Jones II,RB,TB,1,27,27,34,41,19,56,59,5.9,21.9
236,Royce Freeman,RB,DEN,1,27,27,46,30,7,37,37,9.2,34.1
237,Nick Chubb,RB,CLE,1,38,38,70,39,3,42,42,11.7,30.8
238,Myles Gaskin,RB,MIA,1,13,13,18,31,15,38,46,1.1,8.5
239,Courtland Sutton,WR,DEN,1,57,57,97,0,12,9,12,3.4,6.0
240,James Washington,WR,PIT,1,42,42,71,0,10,10,10,3.3,7.9
241,Anthony Miller,WR,CHI,1,62,62,89,0,6,5,6,10.2,16.5
242,Marcell Ateman,WR,OAK,1,2,2,3,0,0,0,0,0.0,0.0
243,Calvin Ridley,WR,ATL,1,36,36,52,0,14,14,14,13.6,37.8
244,Michael Gallup,WR,DAL,1,58,58,79,0,17,10,17,10.9,18.8
245,Tre'Quan Smith,WR,NO,1,56,56,78,0,7,4,7,8.9,15.9
246,Cedrick Wilson Jr.,WR,DAL,1,5,5,7,0,20,0,20,0.0,0.0
247,Deon Cain,WR,PIT,1,15,15,25,0,7,7,7,2.2,14.7
248,DJ Moore,WR,CAR,1,70,70,99,1,9,7,10,8.1,11.6
249,Christian Kirk,WR,ARI,1,56,56,97,2,16,16,18,8.9,15.9
250,Mark Andrews,TE,BAL,1,9,9,15,0,33,11,33,1.4,15.6
251,Dallas Goedert,TE,PHI,1,60,60,68,0,10,5,10,4.1,6.8
252,Jaylen Samuels,RB,PIT,1,27,27,46,26,7,33,33,3.4,12.6
253,Mike Gesicki,TE,MIA,1,50,50,69,0,10,2,10,0.6,1.2
254,Troy Fumagalli,TE,DEN,1,16,16,27,0,6,6,6,0.3,1.9
255,Hayden Hurst,TE,BAL,1,28,28,46,0,11,11,11,13.3,47.5
256,Braxton Berrios,WR,NYJ,1,2,2,3,0,50,0,50,0.0,0.0
257,D.J. Chark Jr.,WR,JAC,1,58,58,88,0,17,16,17,7.5,12.9
258,Nyheim Hines,RB,IND,1,35,35,56,11,14,23,26,0.5,1.4
259,Josh Allen,QB,BUF,1,73,73,100,3,0,56,56,10.7,14.7
260,Bo Scarbrough,RB,DET,1,34,34,48,56,9,59,65,7.0,20.6
261,Justin Jackson,RB,LAC,1,12,12,20,25,0,25,25,2.5,20.8
262,Allen Lazard,WR,GB,1,33,33,54,0,9,6,9,1.9,5.8
263,Richie James Jr.,WR,SF,1,11,11,17,9,0,9,9,-0.1,-0.9
264,Auden Tate,WR,CIN,1,29,29,40,0,14,3,14,1.6,5.5
265,Rashaad Penny,RB,SEA,1,1,1,2,0,100,100,100,1.6,160.0
266,Sony Michel,RB,NE,1,9,9,14,56,11,67,67,0.9,10.0
267,Dalton Schultz,TE,DAL,1,3,3,4,0,0,0,0,0.0,0.0
268,Ian Thomas,TE,CAR,1,61,61,86,0,16,8,16,11.7,19.2
269,Javon Wims,WR,CHI,1,31,31,44,0,10,0,10,0.0,0.0
270,Jordan Thomas,TE,HOU,1,7,7,9,0,0,0,0,0.0,0.0
271,Jordan Akins,TE,HOU,1,48,48,63,0,19,8,19,4.9,10.2
272,Robert Foster,WR,BUF,1,19,19,26,0,21,0,21,0.0,0.0
273,DaeSean Hamilton,WR,DEN,1,44,44,75,0,9,5,9,3.6,8.2
274,Keke Coutee,WR,HOU,1,55,55,72,0,15,9,15,4.8,8.7
275,Chase Edmonds,RB,ARI,1,11,11,19,9,18,9,27,0.9,8.2
276,Jordan Wilkins,RB,IND,1,9,9,14,11,0,11,11,0.1,1.1
277,Phillip Lindsay,RB,DEN,1,31,31,53,52,6,58,58,11.5,37.1
278,Durham Smythe,TE,MIA,1,41,41,57,0,2,2,2,0.2,0.5
279,Noah Fant,TE,DEN,1,29,29,49,0,14,14,14,17.3,59.7
280,Marquez Valdes-Scantling,WR,GB,1,10,10,16,0,0,0,0,0.0,0.0
281,Damion Ratley,WR,CLE,1,16,16,30,0,6,0,6,0.0,0.0
282,Tyler Conklin,TE,MIN,1,35,35,49,0,9,9,9,1.3,3.7
283,Justin Watson,WR,TB,1,43,43,54,0,19,12,19,11.9,27.7
284,Russell Gage,WR,ATL,1,35,35,51,0,11,6,11,1.7,4.9
285,Boston Scott,RB,PHI,1,38,38,43,26,16,42,42,18.8,49.5
286,Chris Lacy,WR,DET,1,3,3,4,0,0,0,0,0.0,0.0
287,Darvin Kidsy,WR,WAS,1,1,1,2,0,0,0,0,0.0,0.0
288,Gus Edwards,RB,BAL,1,20,20,33,20,0,20,20,2.0,10.0
289,Vyncint Smith,WR,NYJ,1,35,35,49,0,9,3,9,3.7,10.6
290,Byron Pringle,WR,KC,1,1,1,1,0,100,100,100,1.4,140.0
291,Ryan Nall,RB,CHI,1,1,1,1,0,0,0,0,0.0,0.0
292,Mike Boone,RB,MIN,1,6,6,8,83,0,83,83,1.3,21.7
293,Tanner Hudson,TE,TB,1,6,6,8,0,0,0,0,0.0,0.0
294,Christian Blake,WR,ATL,1,12,12,17,0,0,0,0,0.0,0.0
295,Reggie Bonnafon,RB,CAR,1,2,2,3,50,0,50,50,0.6,30.0
296,Kyle Allen,QB,CAR,1,71,71,100,8,0,66,66,20.1,28.3
297,Ross Dwelley,TE,SF,1,9,9,14,0,0,0,0,0.0,0.0
298,Cam Sims,WR,WAS,1,3,3,5,0,0,0,0,0.0,0.0
299,Dontrell Hilliard,RB,CLE,1,3,3,6,0,0,0,0,0.0,0.0
300,Jaeden Graham,TE,ATL,1,8,8,12,0,0,0,0,0.0,0.0
301,KhaDarel Hodge,WR,CLE,1,13,13,24,0,8,0,8,0.0,0.0
302,Malik Turner,WR,SEA,1,14,14,21,0,21,7,21,1.0,7.1
303,Dwayne Haskins,QB,WAS,1,63,63,100,2,0,44,44,9.7,15.4
304,A.J. Brown,WR,TEN,1,51,51,84,2,14,12,16,28.6,56.1
305,D.K. Metcalf,WR,SEA,1,52,52,79,0,12,12,12,7.8,15.0
306,N'Keal Harry,WR,NE,1,2,2,3,0,50,50,50,1.2,60.0
307,Drew Lock,QB,DEN,1,59,59,100,5,0,51,51,24.9,42.2
308,Marquise Brown,WR,BAL,1,43,43,70,0,7,7,7,-0.2,-0.5
309,Kelvin Harmon,WR,WAS,1,53,53,84,0,8,2,8,3.0,5.7
310,J.J. Arcega-Whiteside,WR,PHI,1,79,79,90,0,4,3,4,2.9,3.7
311,David Montgomery,RB,CHI,1,45,45,64,44,2,44,47,6.6,14.7
312,Deebo Samuel,WR,SF,1,50,50,76,4,16,14,20,10.9,21.8
313,Justice Hill,RB,BAL,1,6,6,10,50,0,50,50,0.8,13.3
314,Riley Ridley,WR,CHI,1,29,29,41,0,3,3,3,0.5,1.7
315,Devin Singletary,RB,BUF,1,60,60,82,28,13,38,42,11.8,19.7
316,Miles Sanders,RB,PHI,1,50,50,57,30,10,38,40,6.9,13.8
317,Kaden Smith,TE,NYG,1,50,50,96,0,10,4,10,0.9,1.8
318,Patrick Laird,RB,MIA,1,59,59,82,25,8,32,34,8.6,14.6
319,Alexander Hollins,WR,MIN,1,5,5,7,0,20,0,20,0.0,0.0
320,Foster Moreau,TE,OAK,1,25,25,40,0,12,12,12,7.4,29.6
321,Ty Johnson,RB,DET,1,21,21,30,10,5,14,14,1.0,4.8
322,Andy Isabella,WR,ARI,1,12,12,21,0,8,8,8,0.5,4.2
323,Parris Campbell,WR,IND,1,31,31,49,0,16,10,16,1.2,3.9
324,Terry McLaurin,WR,WAS,1,60,60,95,0,12,7,12,11.7,19.5
325,Qadree Ollison,RB,ATL,1,10,10,14,40,0,40,40,0.6,6.0
326,Jesper Horsted,TE,CHI,1,31,31,44,0,13,13,13,3.6,11.6
327,Ryquell Armstead,RB,JAC,1,15,15,23,13,13,13,27,0.7,4.7
328,Keelan Doss,WR,OAK,1,28,28,45,0,11,11,11,2.6,9.3
329,Gardner Minshew II,QB,JAC,1,66,66,100,9,0,65,65,13.6,20.6
330,Trevon Wesco,TE,NYJ,1,11,11,15,0,0,0,0,0.0,0.0
331,Alec Ingold,RB,OAK,1,8,8,13,13,0,13,13,-0.1,-1.3
332,Mecole Hardman,WR,KC,1,14,14,18,0,7,7,7,10.8,77.1
333,Jakobi Meyers,WR,NE,1,37,37,56,0,8,3,8,3.5,9.5
